sentiment,txt
1,"@puresock it is UNNACCEPTABLE! yeah yeah, I just gotta leave the house soon, I wanted to play on the train "
1,Or maybe i used up all my productivity too early.. Now i'm having a hard time doing much of anything 
1,@alice_chee over fucking age 
1,@FunkyPaul anything for you but i have just finished it  i can get you more tho
1,im supposed to make a video over the summer and I still cant find my camera 
1,"Gorgeous weather, but no bike "
1,"Sweet lord, I couldn't even stand up last night. Never getting that drunk again. Was horrible "
1,Back in Engerland waiting for my luggage  I know where I'd rather be!
1,"the neighborhood gas station is gone, kaput, out of business. No more convenient trips for ice or whatevs. over 3 miles now to travel.. "
1,I miss my sisters  !!
1,@MostFoolhardy More Europeanisation in this country I fear 
1,chillin out and listenin 2 ipod again - gettin a bit pissed of tho!!! 
1,Doing my thesis!  Iï¿½m so TIRED!
1,When u become an adult they take it away &amp; ur tried all the TIME 
1,Listening to Permanent by David Cook. Sorts fits my mood. 
1,worst headache right now 
1,BF gonna be mad at me....coz I've been eating quite a lot lately 
1,my ipod is about to run out  damn it
1,@TravisGarland Ouch That Really Sucks 
1,"@mtruland Must be heart-wrenching to watch.  Hope everything works out ok, hang in there."
1,@NatxAxLie I'm not allowed in the women's locker room any more 
1,"searching for flowers to draw/colour coz i really want to do this painting, it's been so long since i've painted "
1,didn't check email during 9 day vacation in Turkey  Now back in Paris  and going through 682 inbox messages 
1,@Covergirl1985 i guess he moved on! i can't believe he he pointed at me!! i'm kicking myself in the ass everytime i think abt it. 
1,"I always feel like I'm charging clients way too much money, but I'm usually short changing myself. "
1,But i wish my Derek would come with us to six flags today....dont know why i cant talk him into it 
1,I'm going to bed ....it's weird the 1st time in a long time.. He didn't call and say goodnight  ... Ima lil curious
1,@MsBeanstalk I probably won't watch at all 
1,"I don't know how to get to the RAN demo, I'm so confused! "
1,This is a joke the one morning I have to wake up early and I cant fall asleep the night before 
1,is getting a quick oil change and some 7-11 coffee in Metrowest on the way to Brooksville for family time  #fb
1,@gogreen18 me 2 
1,"So disappointed that the bnp got over 100,000 votes in yorks&amp;humber and 1 mep-as much as the lib dems-a mainstream party  #euelections"
1,Now it's time to go to my English course 'n I don't even have my lunch! 
1,On my way to the ice cream social/candlelight vigil for Kim 
1,urg i sleep all afternoon and now i can' t sleep.. 
1,Windies putting up a disappointing fight against Sri Lanka 
1,Yay school tomorrow!! grade 6 testing all day for a week .... greeeaaatt 
1,"@bing the certain organizations (large, government-like) are blocking access to www.bing.com from inside the firewall "
1,Wow I've got no support right now. This feels. Wonderful. Let me tell you 
1,BTW - I was really sad about Jay Leno ending tonight. He's always been my favorite host.  Good luck to him at his new time!
1,is waiting for the smelly bus. 
1,apparently kassi has hit that age where she no longer wants to sleep in until 10 or 11 
1,Last day of school lessons evaaaaaaaa 
1,@ShanniiLee i dont have any though! 
1,relaxing....waiting for my sweetie robert to get off work!!!! I miss him.... 
1,Lost my 8GB USB while going to NBC 09 Karachi..  amaaaaa It was new one.
1,"@14eleven omggg, that's so terrible   i'm gonna look it up now."
1,Wants the new iPhone OS 3. It is not up for download yet 
1,y the neck still pain geh?? 
1, Ya i still cant believe they kissed under water...lol
1,@stephens78 Thankful you should be! I couldn't have picked a worst time to give up work and return to study 
1,im sick of homework ...   .. there are more 10 pages ... 18 or 20 i guess   
1,Boredd and missing my twinny  but my new hair looks FAB so that's always a plus!
1,@kodychamberlain Yeah   The game I was SUPPOSED to watch tonight didn't end up on ESPN cuz of the previous games overtime. I was mad.
1,@tashmania fashion show hehe malu gila gw jd nya jelek gt :'( 
1,Going swimming after my lil man wakes up!!! Not n a good mood. Tired of spending money. I really need a job!!!! 
1,i am up waaayyyy too early 
1,@steveluong ditto 
1,robin's nest in our back yard fell out of the tree today. all 4 eggs broke.    i could cry.
1,"@xoxoroo oh no   I've been having problems posting to Blogger today too, hmmm...wonder what's going on?"
1,i want datsyuk back 
1,"Feel seriously funky. Not ill, but ... eh, I think I was closest with 'funky'.. I do not understand "
1,@runnergirl29 I'm doing 5* st.louis too! Can't wait! Don't know anyone who needs tix  sorry
1,rain rain go away 
1,"Barely slept last night, have a migraine now...must be allergies and windows open all night! "
1,@Jen0va sorry to hear you're working on a weekend 
1,Stuck in doctor's waiting room. Had to check in via touch screen. You have to be really ill to get to talk to the receptionist 
1,I don't seem to have a confirmation email for w-tech. I hope I'm registered!  
1,Is on the way home .. Clubs were wild .. Drama everywhere where we go ya dig .. Early start tomoro though 
1,why does the radio ruin all the songs you like by over playing them?? 
1,"@navy83girl I really liked the lab one, but I don't remember where I got the Beaker pics from  "
1,"@balloonsandlin  Good Luck Thursday Night, I will be in Canada and can't crew   I love crewing......see you on Friday"
1,i'm gonna go crazy from being home alone on a saturday... WTF! 
1,@drts but of course you exist! sorry we missed you on thursday night 
1,Eveything I eat is giving me heart burn ... Why??? 
1,Not feeling well gotta suck it up exams tomorrow 
1,@MrWiggins22 My Boob  It hurts...
1,At Home.. Sick 
1,@changpeeee I wish I could but I'll be busy with my missions team til Sunday!!!  so Monday it is! Haha
1,@stormjh its making me motion sick  lots of fernando coverage tho 
1,@jenwen2000 http://twitpic.com/7jjo7 - oh my god! how lucky. I met Nicola on June 5th but Missed Chim  xx
1,Really don't want to ride my bike all the way to J-town... I truly am a srew up. I picked the worst time to wreck the car 
1,yay cuts a dont like invade ma house yay 
1,@fatbellybella girl I didnt find it yet...Im tryna think where the hell I put it!!... 
1,gonna work at 5pm tomorrow 
1,@tommcfly That sucks! Wish I could go and see him!  Think they're sold out now...is he even coming to Cardiff?? xx
1,Wishing I was at #socialrecruiting 
1,I hate how its so hot now  I can't go back to sleep!!! 
1,My hair is black 
1,seriously getting hurt.... 4 days before nationals.. what a joke 
1,@vixy Wow! And I thought I was the only person who did the stress cleaning thing...too bad mine is computer related today. 
1,@MollieOfficial have fun on tour... wish i was off 
1,Father day's plan was ruined.  Sorry daddy!
1,The only problem with getting a Professional Job...Finding dressy work clothes for 5 days a weeks! 
1,@Mark_Milly I liked the other profile pic. 
1,@joeymcintyre I REALLY wish I was there!! The UK isn't the same without you  We need ur McLovin'!! xx
1,"@longbeachbear nooooo!! why God, why?! now i have to put down my bfff since he.s a zombie now "
1,@xmisskatiex But if I do that then my icon will make no sense 
1,@Squibby_ No but it turns out someone's been sleeping with a cunt 'friend' of mine 
1,My last weekend at jeff and my 3rd floor male nurse crush isn't working. 
1,I'm very sick !!!! 
1,"Thought i saw the a-trak van, turns out its the Alcohol- TEAM van. "
1,Last day of school ! ! ! ! Then exams  the SUMMER! ;)
1,@iheartimprov u feel like ass? Haha xD. Tell him 2 buzzy offy cuz u gots a visitor. Lol. Agh! Jay Leno is gone 
1,@kahlerisms I think you're right. unshared. 
1,I killed my comp  no more recording until I get a new one... just can't afford it at the moment.  Any ideas?
1,Don't you hate waking up and suddenly realizing you had a bad dream during the night? 
1,is working on selling a new beginning bunch of stuff and it looks like the BMW is one of the items that won't make the trip 
1,I wanna go to the warped tour in LA sooo bad. 
1,@nwjerseyliz yeah that blows 
1,"Slept in Physics and Maths A, got jumper marks on my forehead  Worried about Personal Project, relived @ rumor that it's due week 8."
1,@writereader others people. Anton's friends. 
1,has tried to watch both &quot;mall cop&quot; AND &quot;valkyrie&quot; on my ps2 and they both have messed up. and i was getting into &quot;mall cop&quot;  lol
1,@NKOTB_myangels yes i no me 2.. Im waiting and waiting!!! awww 
1,"Also in WTF! Neighbour 2 doors up has died suddenly. Only 51 or 2, no yukky lifestyle habits. Complications after heart bypass. Very sad. "
1,"is suffering from Back pain..it is muscle sprain, damn it is painful..can't even move easily...just lying on bed  took off from office"
1,@bjshea sick nooooo...week of replays 
1,got myself worked up for nothing 
1,whatï¿½s happening with cooliris ? the results are limited compare to the past ? 
1,I'm rather hungry 
1,1 of those days  hitting up a happy hr right after work!
1,Think I've got a cold   Doing Social Studies for exam tomorrow  x2
1,Gosh. I am fricking sleepy  i had my coffee and that didnt work!!!
1,a disturbed night. Little 'un still has high temp. Lower this morning but still hi. She stays home with nanny. I get the 7:32 to kgx 
1,"@tebergin I am actually starting to jog/run to try and get fitness up a bit since stopping smoking in January, no starbucks near me tho "
1,@yajith http://twitpic.com/7vr9e - What is the name of the pizza? And #$%^&amp;*((%$%$^&amp;*(*&amp;^% I'm hungry tooo 
1,@adampinell i misses you too 
1,"@ramdomthoughts no clothes, no iphone!!   got the boys sorted with school shoes etc  Really nice 2 meet u! really enjoyed our chat!x"
1,"I miss my hubby, Mitch MacDonald. "
1,is knackered! Gonna go for Banksy Exhibithion in a bit. Joel and JJ is coming to get me. Please don't rain 
1,here come the men in black ;) ~ is missing someone 
1,argh. problem with keyring 
1,"Sour apricots are great, but now my stomach is upset   4 hrs to go...."
1,"FML. My phones almost dead :| if I don't text back, that's why "
1,"graduation and what not. damn cav's, indians,  and nuggets  i hate this cleveland curse. haha."
1,"wow, not in a very good mood &amp; i had to clean out my fish Riot's tank. he died last week, i miss that little sucker. coolest fish around. "
1,is leaving new york tomorroww 
1,@Rawksy thanks sweetie. Too bad its still hours from being over 
1,My contacts keep making my eyes red  I'm still wearing sunglasses and will just deal with the blurs
1,"@prolificd I'm working my ass off in office on a Sunday, and u people are bitching about me missing the #cptweetup I feel horrible now "
1,@rbuerckner yup hard age all right!!! He's just been put back into bed for the seventh time  hard age but fun age.
1,Bummer. There were two Sundowns I wanted to see &amp; tonight was the only one I was in town for and they move it to the TN Theatre. 
1,@metaglyph anything is better than  this horrible DSL. i'm usually lucky if i hit 100kbps downloading anything. im at 40kbps now 
1,the whole Air France thing reminds me abit in LOST...is that wrong? My heart goes out to all the poor victims families  xo
1,"goodnight, i guarantee that i'll be awake by 7am "
1,why cant there be emo boys in my year at school  :p lmao
1,"broken glass in the kitchen- not fun, bad kitty.  "
1,@kev_xu it's fine. Hope it's useful. Some of them are really hard though 
1,@McFrezco  crazy. no. far from it. just silly. but ok minus the playful bite.
1,"@mitchelmusso I would so go to that if I were closer i know id have the money by then, but when ur here I dont think ill have the tix. "
1,@Jo_Parker Peed off with computer problems grrr I hear things arent too good for you  Soery I have been tied up love x
